,country,year,CL,PR,Status,Region_Code,Region_Name,is_ldc
4704,United Arab Emirates,2006,5,6,NF,142,Asia,0
4705,United Arab Emirates,2007,5,6,NF,142,Asia,0
4706,United Arab Emirates,2008,5,6,NF,142,Asia,0
4707,United Arab Emirates,2009,5,6,NF,142,Asia,0
4708,United Arab Emirates,2010,5,6,NF,142,Asia,0
4709,United Arab Emirates,2011,6,6,NF,142,Asia,0
4710,United Arab Emirates,2012,6,6,NF,142,Asia,0
4711,United Arab Emirates,2013,6,6,NF,142,Asia,0
4712,United Arab Emirates,2014,6,6,NF,142,Asia,0
4713,United Arab Emirates,2015,6,6,NF,142,Asia,0
4714,United Arab Emirates,2016,6,6,NF,142,Asia,0
4715,United Arab Emirates,2017,6,7,NF,142,Asia,0
4716,United Arab Emirates,2018,6,7,NF,142,Asia,0
4717,United Arab Emirates,2019,6,7,NF,142,Asia,0
4718,United Arab Emirates,2020,6,7,NF,142,Asia,0
4719,United Kingdom of Great Britain and Northern Ireland,1995,2,1,F,150,Europe,0
4720,United Kingdom of Great Britain and Northern Ireland,1996,2,1,F,150,Europe,0
4721,United Kingdom of Great Britain and Northern Ireland,1997,2,1,F,150,Europe,0
4722,United Kingdom of Great Britain and Northern Ireland,1998,2,1,F,150,Europe,0
4723,United Kingdom of Great Britain and Northern Ireland,1999,2,1,F,150,Europe,0
4724,United Kingdom of Great Britain and Northern Ireland,2000,2,1,F,150,Europe,0
4725,United Kingdom of Great Britain and Northern Ireland,2001,2,1,F,150,Europe,0
4726,United Kingdom of Great Britain and Northern Ireland,2002,1,1,F,150,Europe,0
4727,United Kingdom of Great Britain and Northern Ireland,2003,1,1,F,150,Europe,0
4728,United Kingdom of Great Britain and Northern Ireland,2004,1,1,F,150,Europe,0
4729,United Kingdom of Great Britain and Northern Ireland,2005,1,1,F,150,Europe,0
4730,United Kingdom of Great Britain and Northern Ireland,2006,1,1,F,150,Europe,0
4731,United Kingdom of Great Britain and Northern Ireland,2007,1,1,F,150,Europe,0
4732,United Kingdom of Great Britain and Northern Ireland,2008,1,1,F,150,Europe,0
4733,United Kingdom of Great Britain and Northern Ireland,2009,1,1,F,150,Europe,0
4734,United Kingdom of Great Britain and Northern Ireland,2010,1,1,F,150,Europe,0
4735,United Kingdom of Great Britain and Northern Ireland,2011,1,1,F,150,Europe,0
4736,United Kingdom of Great Britain and Northern Ireland,2012,1,1,F,150,Europe,0
4737,United Kingdom of Great Britain and Northern Ireland,2013,1,1,F,150,Europe,0
4738,United Kingdom of Great Britain and Northern Ireland,2014,1,1,F,150,Europe,0
4739,United Kingdom of Great Britain and Northern Ireland,2015,1,1,F,150,Europe,0
4740,United Kingdom of Great Britain and Northern Ireland,2016,1,1,F,150,Europe,0
4741,United Kingdom of Great Britain and Northern Ireland,2017,1,1,F,150,Europe,0
4742,United Kingdom of Great Britain and Northern Ireland,2018,1,1,F,150,Europe,0
4743,United Kingdom of Great Britain and Northern Ireland,2019,1,1,F,150,Europe,0
4744,United Kingdom of Great Britain and Northern Ireland,2020,1,1,F,150,Europe,0
4745,United States of America,1995,1,1,F,19,Americas,0
4746,United States of America,1996,1,1,F,19,Americas,0
4747,United States of America,1997,1,1,F,19,Americas,0
4748,United States of America,1998,1,1,F,19,Americas,0
4749,United States of America,1999,1,1,F,19,Americas,0
4750,United States of America,2000,1,1,F,19,Americas,0
4751,United States of America,2001,1,1,F,19,Americas,0
4752,United States of America,2002,1,1,F,19,Americas,0
4753,United States of America,2003,1,1,F,19,Americas,0
4754,United States of America,2004,1,1,F,19,Americas,0
4755,United States of America,2005,1,1,F,19,Americas,0
4756,United States of America,2006,1,1,F,19,Americas,0
4757,United States of America,2007,1,1,F,19,Americas,0
4758,United States of America,2008,1,1,F,19,Americas,0
4759,United States of America,2009,1,1,F,19,Americas,0
4760,United States of America,2010,1,1,F,19,Americas,0
4761,United States of America,2011,1,1,F,19,Americas,0
4762,United States of America,2012,1,1,F,19,Americas,0
4763,United States of America,2013,1,1,F,19,Americas,0
4764,United States of America,2014,1,1,F,19,Americas,0
4765,United States of America,2015,1,1,F,19,Americas,0
4766,United States of America,2016,1,1,F,19,Americas,0
4767,United States of America,2017,1,2,F,19,Americas,0
4768,United States of America,2018,1,2,F,19,Americas,0
4769,United States of America,2019,1,2,F,19,Americas,0
4770,United States of America,2020,2,2,F,19,Americas,0
4771,Uruguay,1995,2,2,F,19,Americas,0
4772,Uruguay,1996,2,1,F,19,Americas,0
4773,Uruguay,1997,2,1,F,19,Americas,0
4774,Uruguay,1998,2,1,F,19,Americas,0
4775,Uruguay,1999,2,1,F,19,Americas,0
4776,Uruguay,2000,1,1,F,19,Americas,0
4777,Uruguay,2001,1,1,F,19,Americas,0
4778,Uruguay,2002,1,1,F,19,Americas,0
4779,Uruguay,2003,1,1,F,19,Americas,0
4780,Uruguay,2004,1,1,F,19,Americas,0
4781,Uruguay,2005,1,1,F,19,Americas,0
4782,Uruguay,2006,1,1,F,19,Americas,0
4783,Uruguay,2007,1,1,F,19,Americas,0
4784,Uruguay,2008,1,1,F,19,Americas,0
4785,Uruguay,2009,1,1,F,19,Americas,0
4786,Uruguay,2010,1,1,F,19,Americas,0
4787,Uruguay,2011,1,1,F,19,Americas,0
4788,Uruguay,2012,1,1,F,19,Americas,0
4789,Uruguay,2013,1,1,F,19,Americas,0
4790,Uruguay,2014,1,1,F,19,Americas,0
4791,Uruguay,2015,1,1,F,19,Americas,0
4792,Uruguay,2016,1,1,F,19,Americas,0
4793,Uruguay,2017,1,1,F,19,Americas,0
4794,Uruguay,2018,1,1,F,19,Americas,0
4795,Uruguay,2019,1,1,F,19,Americas,0
4796,Uruguay,2020,1,1,F,19,Americas,0
4797,Uzbekistan,1995,7,7,NF,142,Asia,0
4798,Uzbekistan,1996,6,7,NF,142,Asia,0
4799,Uzbekistan,1997,6,7,NF,142,Asia,0
4800,Uzbekistan,1998,6,7,NF,142,Asia,0
4801,Uzbekistan,1999,6,7,NF,142,Asia,0
4802,Uzbekistan,2000,6,7,NF,142,Asia,0
4803,Uzbekistan,2001,6,7,NF,142,Asia,0
4804,Uzbekistan,2002,6,7,NF,142,Asia,0
4805,Uzbekistan,2003,6,7,NF,142,Asia,0
4806,Uzbekistan,2004,6,7,NF,142,Asia,0
4807,Uzbekistan,2005,7,7,NF,142,Asia,0
4808,Uzbekistan,2006,7,7,NF,142,Asia,0
4809,Uzbekistan,2007,7,7,NF,142,Asia,0
4810,Uzbekistan,2008,7,7,NF,142,Asia,0
4811,Uzbekistan,2009,7,7,NF,142,Asia,0
4812,Uzbekistan,2010,7,7,NF,142,Asia,0
4813,Uzbekistan,2011,7,7,NF,142,Asia,0
4814,Uzbekistan,2012,7,7,NF,142,Asia,0
4815,Uzbekistan,2013,7,7,NF,142,Asia,0
4816,Uzbekistan,2014,7,7,NF,142,Asia,0
4817,Uzbekistan,2015,7,7,NF,142,Asia,0
4818,Uzbekistan,2016,7,7,NF,142,Asia,0
4819,Uzbekistan,2017,7,7,NF,142,Asia,0
4820,Uzbekistan,2018,6,7,NF,142,Asia,0
4821,Uzbekistan,2019,6,7,NF,142,Asia,0
4822,Uzbekistan,2020,6,7,NF,142,Asia,0
4823,Vanuatu,1995,3,1,F,9,Oceania,0
4824,Vanuatu,1996,3,1,F,9,Oceania,0
4825,Vanuatu,1997,3,1,F,9,Oceania,0
4826,Vanuatu,1998,3,1,F,9,Oceania,0
4827,Vanuatu,1999,3,1,F,9,Oceania,0
4828,Vanuatu,2000,3,1,F,9,Oceania,0
4829,Vanuatu,2001,3,1,F,9,Oceania,0
4830,Vanuatu,2002,2,1,F,9,Oceania,0
4831,Vanuatu,2003,2,2,F,9,Oceania,0
4832,Vanuatu,2004,2,2,F,9,Oceania,0
4833,Vanuatu,2005,2,2,F,9,Oceania,0
4834,Vanuatu,2006,2,2,F,9,Oceania,0
4835,Vanuatu,2007,2,2,F,9,Oceania,0
4836,Vanuatu,2008,2,2,F,9,Oceania,0
4837,Vanuatu,2009,2,2,F,9,Oceania,0
4838,Vanuatu,2010,2,2,F,9,Oceania,0
4839,Vanuatu,2011,2,2,F,9,Oceania,0
4840,Vanuatu,2012,2,2,F,9,Oceania,0
4841,Vanuatu,2013,2,2,F,9,Oceania,0
4842,Vanuatu,2014,2,2,F,9,Oceania,0
4843,Vanuatu,2015,2,2,F,9,Oceania,0
4844,Vanuatu,2016,2,2,F,9,Oceania,0
4845,Vanuatu,2017,2,2,F,9,Oceania,0
4846,Vanuatu,2018,2,2,F,9,Oceania,0
4847,Vanuatu,2019,2,2,F,9,Oceania,0
4848,Vanuatu,2020,2,2,F,9,Oceania,0
4849,Venezuela (Bolivarian Republic of),1995,3,3,PF,19,Americas,0
4850,Venezuela (Bolivarian Republic of),1996,3,2,F,19,Americas,0
4851,Venezuela (Bolivarian Republic of),1997,3,2,F,19,Americas,0
4852,Venezuela (Bolivarian Republic of),1998,3,2,F,19,Americas,0
4853,Venezuela (Bolivarian Republic of),1999,4,4,PF,19,Americas,0
4854,Venezuela (Bolivarian Republic of),2000,5,3,PF,19,Americas,0
4855,Venezuela (Bolivarian Republic of),2001,5,3,PF,19,Americas,0
4856,Venezuela (Bolivarian Republic of),2002,4,3,PF,19,Americas,0
4857,Venezuela (Bolivarian Republic of),2003,4,3,PF,19,Americas,0
4858,Venezuela (Bolivarian Republic of),2004,4,3,PF,19,Americas,0
4859,Venezuela (Bolivarian Republic of),2005,4,4,PF,19,Americas,0
4860,Venezuela (Bolivarian Republic of),2006,4,4,PF,19,Americas,0
4861,Venezuela (Bolivarian Republic of),2007,4,4,PF,19,Americas,0
4862,Venezuela (Bolivarian Republic of),2008,4,4,PF,19,Americas,0
4863,Venezuela (Bolivarian Republic of),2009,4,5,PF,19,Americas,0
4864,Venezuela (Bolivarian Republic of),2010,5,5,PF,19,Americas,0
4865,Venezuela (Bolivarian Republic of),2011,5,5,PF,19,Americas,0
4866,Venezuela (Bolivarian Republic of),2012,5,5,PF,19,Americas,0
4867,Venezuela (Bolivarian Republic of),2013,5,5,PF,19,Americas,0
4868,Venezuela (Bolivarian Republic of),2014,5,5,PF,19,Americas,0
4869,Venezuela (Bolivarian Republic of),2015,5,5,PF,19,Americas,0
4870,Venezuela (Bolivarian Republic of),2016,5,6,NF,19,Americas,0
4871,Venezuela (Bolivarian Republic of),2017,5,6,NF,19,Americas,0
4872,Venezuela (Bolivarian Republic of),2018,6,7,NF,19,Americas,0
4873,Venezuela (Bolivarian Republic of),2019,6,7,NF,19,Americas,0
4874,Venezuela (Bolivarian Republic of),2020,6,7,NF,19,Americas,0
4875,Viet Nam,1995,7,7,NF,142,Asia,0
4876,Viet Nam,1996,7,7,NF,142,Asia,0
4877,Viet Nam,1997,7,7,NF,142,Asia,0
4878,Viet Nam,1998,7,7,NF,142,Asia,0
4879,Viet Nam,1999,7,7,NF,142,Asia,0
4880,Viet Nam,2000,6,7,NF,142,Asia,0
4881,Viet Nam,2001,6,7,NF,142,Asia,0
4882,Viet Nam,2002,6,7,NF,142,Asia,0
4883,Viet Nam,2003,6,7,NF,142,Asia,0
4884,Viet Nam,2004,6,7,NF,142,Asia,0
4885,Viet Nam,2005,5,7,NF,142,Asia,0
4886,Viet Nam,2006,5,7,NF,142,Asia,0
4887,Viet Nam,2007,5,7,NF,142,Asia,0
4888,Viet Nam,2008,5,7,NF,142,Asia,0
4889,Viet Nam,2009,5,7,NF,142,Asia,0
4890,Viet Nam,2010,5,7,NF,142,Asia,0
4891,Viet Nam,2011,5,7,NF,142,Asia,0
4892,Viet Nam,2012,5,7,NF,142,Asia,0
4893,Viet Nam,2013,5,7,NF,142,Asia,0
4894,Viet Nam,2014,5,7,NF,142,Asia,0
4895,Viet Nam,2015,5,7,NF,142,Asia,0
4896,Viet Nam,2016,5,7,NF,142,Asia,0
4897,Viet Nam,2017,5,7,NF,142,Asia,0
4898,Viet Nam,2018,5,7,NF,142,Asia,0
4899,Viet Nam,2019,5,7,NF,142,Asia,0
4900,Viet Nam,2020,6,7,NF,142,Asia,0
4901,Yemen,1995,6,5,NF,142,Asia,1
4902,Yemen,1996,6,5,NF,142,Asia,1
4903,Yemen,1997,6,5,NF,142,Asia,1
4904,Yemen,1998,6,5,NF,142,Asia,1
4905,Yemen,1999,6,5,NF,142,Asia,1
4906,Yemen,2000,6,5,NF,142,Asia,1
4907,Yemen,2001,6,6,NF,142,Asia,1
4908,Yemen,2002,5,6,NF,142,Asia,1
4909,Yemen,2003,5,5,PF,142,Asia,1
4910,Yemen,2004,5,5,PF,142,Asia,1
4911,Yemen,2005,5,5,PF,142,Asia,1
4912,Yemen,2006,5,5,PF,142,Asia,1
4913,Yemen,2007,5,5,PF,142,Asia,1
4914,Yemen,2008,5,5,PF,142,Asia,1
4915,Yemen,2009,5,6,NF,142,Asia,1
4916,Yemen,2010,5,6,NF,142,Asia,1
4917,Yemen,2011,6,6,NF,142,Asia,1
4918,Yemen,2012,6,6,NF,142,Asia,1
4919,Yemen,2013,6,6,NF,142,Asia,1
4920,Yemen,2014,6,6,NF,142,Asia,1
4921,Yemen,2015,6,7,NF,142,Asia,1
4922,Yemen,2016,6,7,NF,142,Asia,1
4923,Yemen,2017,6,7,NF,142,Asia,1
4924,Yemen,2018,6,7,NF,142,Asia,1
4925,Yemen,2019,6,7,NF,142,Asia,1
4926,Yemen,2020,6,7,NF,142,Asia,1
4927,Zambia,1995,4,3,PF,2,Africa,1
4928,Zambia,1996,4,5,PF,2,Africa,1
4929,Zambia,1997,4,5,PF,2,Africa,1
4930,Zambia,1998,4,5,PF,2,Africa,1
4931,Zambia,1999,4,5,PF,2,Africa,1
4932,Zambia,2000,4,5,PF,2,Africa,1
4933,Zambia,2001,4,5,PF,2,Africa,1
4934,Zambia,2002,4,4,PF,2,Africa,1
4935,Zambia,2003,4,4,PF,2,Africa,1
4936,Zambia,2004,4,4,PF,2,Africa,1
4937,Zambia,2005,4,4,PF,2,Africa,1
4938,Zambia,2006,4,3,PF,2,Africa,1
4939,Zambia,2007,4,3,PF,2,Africa,1
4940,Zambia,2008,3,3,PF,2,Africa,1
4941,Zambia,2009,4,3,PF,2,Africa,1
4942,Zambia,2010,4,3,PF,2,Africa,1
4943,Zambia,2011,4,3,PF,2,Africa,1
4944,Zambia,2012,4,3,PF,2,Africa,1
4945,Zambia,2013,4,3,PF,2,Africa,1
4946,Zambia,2014,4,3,PF,2,Africa,1
4947,Zambia,2015,4,3,PF,2,Africa,1
4948,Zambia,2016,4,4,PF,2,Africa,1
4949,Zambia,2017,4,4,PF,2,Africa,1
4950,Zambia,2018,4,4,PF,2,Africa,1
4951,Zambia,2019,4,4,PF,2,Africa,1
4952,Zambia,2020,4,4,PF,2,Africa,1
4953,Zimbabwe,1995,5,5,PF,2,Africa,0
4954,Zimbabwe,1996,5,5,PF,2,Africa,0
4955,Zimbabwe,1997,5,5,PF,2,Africa,0
4956,Zimbabwe,1998,5,5,PF,2,Africa,0
4957,Zimbabwe,1999,5,6,PF,2,Africa,0
4958,Zimbabwe,2000,5,6,PF,2,Africa,0
4959,Zimbabwe,2001,6,6,NF,2,Africa,0
4960,Zimbabwe,2002,6,6,NF,2,Africa,0
4961,Zimbabwe,2003,6,6,NF,2,Africa,0
4962,Zimbabwe,2004,6,7,NF,2,Africa,0
4963,Zimbabwe,2005,6,7,NF,2,Africa,0
4964,Zimbabwe,2006,6,7,NF,2,Africa,0
4965,Zimbabwe,2007,6,7,NF,2,Africa,0
4966,Zimbabwe,2008,6,7,NF,2,Africa,0
4967,Zimbabwe,2009,6,6,NF,2,Africa,0
4968,Zimbabwe,2010,6,6,NF,2,Africa,0
4969,Zimbabwe,2011,6,6,NF,2,Africa,0
4970,Zimbabwe,2012,6,6,NF,2,Africa,0
4971,Zimbabwe,2013,6,5,NF,2,Africa,0
4972,Zimbabwe,2014,6,5,NF,2,Africa,0
4973,Zimbabwe,2015,5,5,PF,2,Africa,0
4974,Zimbabwe,2016,5,5,PF,2,Africa,0
4975,Zimbabwe,2017,5,6,NF,2,Africa,0
4976,Zimbabwe,2018,5,5,PF,2,Africa,0
4977,Zimbabwe,2019,5,5,PF,2,Africa,0
4978,Zimbabwe,2020,5,6,NF,2,Africa,0
